,text,source
46046,making margaritas and about to watch Milk. Good times,TWEET
46047,Ugh! I have to beat this stupid song to get to the next  rude!,TWEET
46048,now cassidy is butcking that i am **** lol cant ever win,TWEET
46049," - We drank ours away, May Day Bank Holiday today",TWEET
46050,feeling nice... got a big **** smile on my face for no reason   take my **** to sleep right? lol,TWEET
46051, You`re right- you don`t do sympathy very well,TWEET
46052,"Eh, I`ve gotta go to bed anyways. Goodnight.",TWEET
46053, wow... that was very sexy,TWEET
46054,"1 surprise party today, 2 parties tomorrow.  FunFunFun! But, need to finish bug project. O_O",TWEET
46055," Ha-ha abbreviate it , so it`s not so bulky",TWEET
46056, I gave up following  - She seems really nice but clutters the hell out of my feed.  It got annoying.,TWEET
46057, You should spray yourself with the non smelling repellant that stinks to high heaven,TWEET
46058,I am new here,TWEET
46059,my knees are sore after physio,TWEET
46060,Ugh that walmart was so hot and white  is it wrong that I can see how people become agoraphobics?,TWEET
46061, yearling in pet home died... very sad for their whole family,TWEET
46062, aw you could have played the **** game with me this morning! Nobody else wanted to play,TWEET
46063,Going home... with sore #eyes,TWEET
46064,"Good morning universe, how are you today",TWEET
46065, I want to SOOOOOOO BAD!!!,TWEET
46066,I bruised my toe worse than my I did my finger. It **** hurts right now even with ice on it,TWEET
46067," aw thank you sam phil, i love you",TWEET
46068,"also, Lipton`s Sparkling Green Tea is gross",TWEET
46069, you are a slow answerer!,TWEET
46070," WOw, that`s a lot of work.  I hope today is a day off for you.    I`m working as usual.  But, getting some playtime in too.",TWEET
46071,:   whatcha reading?,TWEET
46072,Working on several book projects that are due to be released within the next few months.  I need an extra pair of hands!  It`s all good...,TWEET
46073,So glad the days almost over... Another nite of me nd my pain pills alone at the crib lol. Ughh I wish this weekend was over alreadi!,TWEET
46074,english class! working on interactive orals,TWEET
46075," I would LOVE to learn trapeze! I`ve wanted to do that since I was a kid. Sadly, there`s no place where I live that teaches",TWEET
46076,"I just saw Nick`s friend Jose D Fish GH3. ****. Well, on to Star Wars  I`ll probably be going to a MLB game if I get good seats",TWEET
46077,_berra happy birthday!,TWEET
46078,17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing,TWEET
46079,showed my fluids decreasing slightly. So doesn`t look like she`s letting me out of this bed anytime soon  I have a follow up U/S next week,TWEET
46080,I wish the sun would come out...I guess it doesn`t matter since I`m at work and can`t enjoy it anyways,TWEET
46081,LA unified summer schools drastically cut due to CA budget  cuts. Very sad,TWEET
46082,Wish my U2 beta key worked now. Don`t want to wait `till Wednesday to play,TWEET
46083," yes mate, on Friday",TWEET
46084,got an A in english again  yay..  but a D- in maths,TWEET
46085,got a super cold!,TWEET
46086,"My debit card is going the same way as my credit card, it`s snapping",TWEET
46087,"Google going down means DoubleClick goes down too, means I can`t get any work done.",TWEET
46088,off to bed I go..have a great Mom`s Day all you moms!,TWEET
46089, http://www.CultureShockMag.com  shoutz 2  the mix on the site is gonna b nervvoouuss,TWEET
46090,http://twitpic.com/4wij6 - my oldest nephew playin on my guitar hero drums,TWEET
46091,We got JoJo in for free and free drinks for Mom! My kind of night,TWEET
46092, The Disney Store is not treating me to well with hours  I realy want to go on 6/13. I willdo anythig to go to the show ;-),TWEET
46093,my hubby is staying for one more week in Uzbekistan,TWEET
46094,"I`m looking forward to going home tomorrow, but I really wish it was for a different reason.",TWEET
46095,Added Twitter updates to  Facebook page at http://tinyurl.com/d4cxze wondering if this one will show up...,TWEET
46096," I need horror to be lovecraftian actually, not enough weird horror movies.",TWEET
46097," and what about me, huh? I`m crying. Did U forget me?",TWEET
46098, Sorry to hear about the laptop troubles. Hope you can get them fixed and the lappy back to norm.,TWEET
46099, man i need 2 find a siitter Val still aint **** wit me  LOL,TWEET
46100,Drinking and smoking is very bad.---but im grown tho,TWEET
46101,   Thanks so much!,TWEET
46102, thank for ur gnite and... *thank* for ur photo of sims 3... heart broken here,TWEET
46103,_petty I`m leaving community college with a bang!,TWEET
46104," im sure he will  and if its not today, maybe it will be tomorrow..",TWEET
46105,GAWD!. If only that dream actually happened last night....,TWEET
46106, I`m going to Cali in like two weeks! But it`s nor cal,TWEET
46107, So who`s going to win the Heineken Cup?  Just need to know who *not* to bet on,TWEET
46108,"Praying for pressure on brain 2 subside, for brain seizures 2 stop & for tumors 2 go - Dan is comfortable but still has niggling cough",TWEET
46109, Stress test: http://www.selfhelpmagazine.com/psychtoons/glasbergen/StressManagement/StressTest.gif  Good luck!,TWEET
46110,good morning everyone! hope you al have a lovely sunday!  (and i do hope it doesnt rain tomorrow :|),TWEET
46111, Can`t wait to see you on December in Switzerland for a third rendez-vous  Great show ! You are just amazing  ... Enjoy in OZ,TWEET
46112," Union Square? Somerville? You`re better off with the 87. That probably helps you zero at this point, though.",TWEET
46113," and yes, I have seen your comment and yes, I did have the right answer.  I`ll get over it.",TWEET
46114,mum just made me cry coz she said something so sweet to me  i love her so much! MUMS ARE THE BEST!,TWEET
46115,had a great day...and now I`m off to bed. tomorrow I`m back in sd,TWEET
46116,So bored in chem n im super hungry! Ugh,TWEET
46117, Aww how cute! You`d love my bathroom  http://twitpic.com/4jez4,TWEET
46118," dude, saw your Twitter profile after a long time - love the background. way way cool!",TWEET
46119,"sabi ko nga lighting up is hazardous to your health, but got shoes for it  thanks love",TWEET
46120," greaaat, do minee now pleaseeeeee",TWEET
46121, You missed me!  lol,TWEET
46122,Ooooh Kay! Its time for me to stop twitterin and get going...,TWEET
46123,"in santa clara a long way from hoe, well not that far. it sure seems like it.",TWEET
46124,A Happy Mother`s Day to all moms and soon to be mom`s out there.,TWEET
46125, ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,TWEET
46126, I no  he`s the same friend that went with my bf to something at t... Read More: http://is.gd/JmjB,TWEET
46127,31 degree centigrade is much hotter than 30 degree centigrade,TWEET
46128, Jz local movie here. The title`s virgin 2 :p actually i feel not so good. So tired n dizzy,TWEET
46129,Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,TWEET
46130," you are right, enjoy the lasagne,",TWEET
46131,is addicted to the pet society app on facebook,TWEET
46132,"My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya`ll  I`ll c u in 3.5hours, after nap",TWEET
46133,Oowweee!!! China club wuz poppin!!! Lipstic n Pumps were in full effect!,TWEET
46134,"A bit early to confirm a trend, but daily site signups are still on the rise",TWEET
46135, i can almost imagine what the call taker must`ve felt like taking that call...especially if they have young ones at home.,TWEET
46136, purrrrs.... ooooh that will do,TWEET
46137,what is it with chocolates? i just can never say no,TWEET
46138,"sunny day, sunny outlook",TWEET
46139, Hi Nancy your fine (till it the baby moves!)  Just get out of the house & do fun stuff early! The hardest jump was 1 to 2,TWEET
46140, Ahhh I can only imagine what you`re looking at!! So luckyyy. Hope your having fun.,TWEET
46141,i was helping my dad re decorate my bedroom. time 4 a shower!,TWEET
46142,_B You didn`t see everyone going on about it on Facebook about 3 months ago?,TWEET
46143,stopped at the store to pick up some items and debit card is missing,TWEET
46144,Writing this paper is a lot harder then i thought . LOL,TWEET
46145,today was such a horrible dayy,TWEET
46146,is working 4 to close,TWEET
46147,Had a little fight with My Best Friend   What should I Do?!?,TWEET
46148, So sorry about all that  praying for you,TWEET
46149,"already knows 3 dishes: Torta, Hotdog, & Itlog. Hurrah for me!",TWEET
46150, Aw where are you headed to? i just cancelled my trip to Aussie,TWEET
46151,Star wars day! May the 4th be with you.,TWEET
46152, - wait for the third day!!,TWEET
46153,"If u want to change the fruits, u will first have to change the roots. If u want to change the visible u must first change the invisible",TWEET
46154, Whaat? That would seem to be a very powerful spell. Kind of tips the scale in their favor.,TWEET
46155,Cant stop playin` in my head  -- pussycat dolls jai ho ellen degeneres [HD] http://bit.ly/HxLfm,TWEET
46156,Happy Mother`s Day! It will be a good day,TWEET
46157,This GAR keeps going out - 3rd relight,TWEET
46158,"_2 Hey, Thanks 4 The Advice & Support",TWEET
46159,"_oliver whats for breaky then, russtle something up for my hangover please our jamie lmao",TWEET
46160,http://tinyurl.com/67sk5r Follow my blog and I`ll follow yours,TWEET
46161,_and_Easy when will these stores in Sacramento open? Been waiting and nothing,TWEET
46162,Just took $10 off a guy who thinks he can bluff three times in a row and get away with it. Now back to showing how **** my work is,TWEET
46163, my saturday was good  i cannot wait until this monday night,TWEET
46164," I guessed right, like 25 minutes ago...do you even see your replies....lol",TWEET
46165, Does this happen every monday?,TWEET
46166,"thinking about having lunch soon, but we have no food in",TWEET
46167,just got Up and going to get ready to go to meadowhall ;) can`t believe my internet broke yesterday  GUTTED,TWEET
46168, does this mean you`re leaving me?,TWEET
46169,19 years for Phil Spector  http://bit.ly/199ZWD,TWEET
46170,tomorrow will be my last day in work.. how sad.. bye Ange,TWEET
46171,"Want: Trip to Boston next month. Need: Addit`l motivation to save the $ to do so.  Beloved daughter wants to go with, which = 2x the $.",TWEET
46172,"is bak in mcr....glad i can sleep in ma own bed 2nite yeyah...but i fink i,m missin popeye  hopin 2 c him 2moz  ****",TWEET
46173,I am now eating one of those big subway cookies with a glass of warm milk. YUM,TWEET
46174,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*,TWEET
46175,about to play my first game of apple to apples!!   wish me luck...,TWEET
46176,Restoring new iTouch 2.  Excited to use it. Yeeeeeeeee. Goodbye iTouch 1.,TWEET
46177,Glad it`s Friday... but bummed that I am officially working Saturdays.,TWEET
46178," The movie was AWESOME, I wish I could re-load my pistols like Agent 0 did, but I do not want to be him  I think I will be Gambit",TWEET
46179,Smiley absolves all,TWEET
46180, have you check oceanup?'miley cyrus justin gaston fight after lunch' you ok with justin?hmmm.im with you whatever happen,TWEET
46181,at work. these five year olds are gonna keep me young.,TWEET
46182,  be sure to go by my blog today    -  and check out your friends - I bet you have some new ones today!,TWEET
46183, Yay!  SNL is on!,TWEET
46184,had a good day but im now skint again,TWEET
46185,God! They look stumpy... I`m not sharing my toes tonight,TWEET
46186," I guess, technically, I was still pregnant just a few months ago. Just with Alex instead of Elizabeth",TWEET
46187,Having asthma issues today.   BAH!,TWEET
46188,"today was boring, but i did a lot of homework. tomorrow should be amazing, i can`t wait.",TWEET
46189,happy mother`s dayy!!! to me andd the rest of the fabulous mommy`s out there,TWEET
46190, nope  we only have one really good cuban place... i`ll have to ask them...,TWEET
46191,"i really want to marry leighton meester. ****, can`t take my eyes of her.",TWEET
46192, this traffic is ridiculous im may not make it,TWEET
46193,"wow this morning 8.15 hrs ding dong breakfastservice, was a surprise of Marjoleine, Guido and Dirk for mothersday.Mother hapy, father too",TWEET
46194," hey Nat, just wondering, why are your videos never available on the iPhone?",TWEET
46195," argh, sorry, he`s just been a thorn in my side since we got him. rude, mouthy, etc.",TWEET
46196, no  are you for sure going?,TWEET
